time,stationID,in,out,线路,日期,最高气温℃,最低气温℃,天气,风向,风力
2019-01-28 09:00:00,1,683,178,1,,,,,,
2019-01-28 10:00:00,1,309,173,1,,,,,,
2019-01-28 11:00:00,1,288,148,1,,,,,,
2019-01-28 12:00:00,1,337,222,1,,,,,,
2019-01-28 13:00:00,1,310,182,1,,,,,,
2019-01-28 14:00:00,1,238,191,1,,,,,,
2019-01-28 15:00:00,1,193,239,1,,,,,,
2019-01-28 16:00:00,1,208,310,1,,,,,,
2019-01-28 17:00:00,1,301,690,1,,,,,,
2019-01-28 18:00:00,1,248,988,1,,,,,,
2019-01-28 19:00:00,1,141,630,1,,,,,,
2019-01-01 07:00:00,2,494,224,1,,,,,,
2019-01-01 08:00:00,2,660,445,1,,,,,,
2019-01-01 09:00:00,2,813,450,1,,,,,,
2019-01-01 10:00:00,2,1087,531,1,,,,,,
2019-01-01 11:00:00,2,1277,558,1,,,,,,
2019-01-01 12:00:00,2,1344,658,1,,,,,,
2019-01-01 13:00:00,2,1322,941,1,,,,,,
2019-01-01 14:00:00,2,1343,1216,1,,,,,,
2019-01-01 15:00:00,2,1155,1545,1,,,,,,
2019-01-01 16:00:00,2,979,1727,1,,,,,,
2019-01-01 17:00:00,2,927,1799,1,,,,,,
2019-01-01 18:00:00,2,796,1817,1,,,,,,
2019-01-01 19:00:00,2,511,1583,1,,,,,,
2019-01-02 07:00:00,2,2115,1075,1,,,,,,
2019-01-02 08:00:00,2,3185,4764,1,,,,,,
2019-01-02 09:00:00,2,1169,1849,1,,,,,,
2019-01-02 10:00:00,2,511,681,1,,,,,,
2019-01-02 11:00:00,2,467,551,1,,,,,,
2019-01-02 12:00:00,2,612,610,1,,,,,,
2019-01-02 13:00:00,2,599,591,1,,,,,,
2019-01-02 14:00:00,2,504,610,1,,,,,,
2019-01-02 15:00:00,2,519,570,1,,,,,,
2019-01-02 16:00:00,2,647,771,1,,,,,,
2019-01-02 17:00:00,2,1720,1490,1,,,,,,
2019-01-02 18:00:00,2,2704,2184,1,,,,,,
2019-01-02 19:00:00,2,1102,1416,1,,,,,,
2019-01-03 07:00:00,2,2042,939,1,,,,,,
2019-01-03 08:00:00,2,3147,4412,1,,,,,,
2019-01-03 09:00:00,2,1309,1782,1,,,,,,
2019-01-03 10:00:00,2,494,630,1,,,,,,
2019-01-03 11:00:00,2,440,513,1,,,,,,
2019-01-03 12:00:00,2,570,534,1,,,,,,
2019-01-03 13:00:00,2,548,600,1,,,,,,
2019-01-03 14:00:00,2,474,516,1,,,,,,
2019-01-03 15:00:00,2,474,554,1,,,,,,
2019-01-03 16:00:00,2,633,686,1,,,,,,
2019-01-03 17:00:00,2,1909,1416,1,,,,,,
2019-01-03 18:00:00,2,2447,1982,1,,,,,,
2019-01-03 19:00:00,2,1065,1340,1,,,,,,
2019-01-04 07:00:00,2,2045,925,1,,,,,,
2019-01-04 08:00:00,2,3012,4393,1,,,,,,
2019-01-04 09:00:00,2,1334,1718,1,,,,,,
2019-01-04 10:00:00,2,486,622,1,,,,,,
2019-01-04 11:00:00,2,403,473,1,,,,,,
2019-01-04 12:00:00,2,613,523,1,,,,,,
2019-01-04 13:00:00,2,538,537,1,,,,,,
2019-01-04 14:00:00,2,527,527,1,,,,,,
2019-01-04 15:00:00,2,784,638,1,,,,,,
2019-01-04 16:00:00,2,875,785,1,,,,,,
2019-01-04 17:00:00,2,2049,1505,1,,,,,,
2019-01-04 18:00:00,2,3112,2119,1,,,,,,
2019-01-04 19:00:00,2,1495,1446,1,,,,,,
2019-01-07 07:00:00,2,2149,1081,1,,,,,,
2019-01-07 08:00:00,2,3088,4826,1,,,,,,
2019-01-07 09:00:00,2,1253,1816,1,,,,,,
2019-01-07 10:00:00,2,507,637,1,,,,,,
2019-01-07 11:00:00,2,451,494,1,,,,,,
2019-01-07 12:00:00,2,575,573,1,,,,,,
2019-01-07 13:00:00,2,547,555,1,,,,,,
2019-01-07 14:00:00,2,445,511,1,,,,,,
2019-01-07 15:00:00,2,518,474,1,,,,,,
2019-01-07 16:00:00,2,666,728,1,,,,,,
2019-01-07 17:00:00,2,1808,1399,1,,,,,,
2019-01-07 18:00:00,2,2493,2022,1,,,,,,
2019-01-07 19:00:00,2,1133,1253,1,,,,,,
2019-01-08 07:00:00,2,2084,918,1,,,,,,
2019-01-08 08:00:00,2,3071,4456,1,,,,,,
2019-01-08 09:00:00,2,1195,1729,1,,,,,,
2019-01-08 10:00:00,2,520,725,1,,,,,,
2019-01-08 11:00:00,2,496,517,1,,,,,,
2019-01-08 12:00:00,2,591,539,1,,,,,,
2019-01-08 13:00:00,2,610,605,1,,,,,,
2019-01-08 14:00:00,2,489,575,1,,,,,,
2019-01-08 15:00:00,2,610,587,1,,,,,,
2019-01-08 16:00:00,2,667,760,1,,,,,,
2019-01-08 17:00:00,2,1866,1440,1,,,,,,
2019-01-08 18:00:00,2,2485,2030,1,,,,,,
2019-01-08 19:00:00,2,1057,1237,1,,,,,,
2019-01-09 07:00:00,2,2059,890,1,,,,,,
2019-01-09 08:00:00,2,3021,4461,1,,,,,,
2019-01-09 09:00:00,2,1184,1669,1,,,,,,
2019-01-09 10:00:00,2,478,622,1,,,,,,
2019-01-09 11:00:00,2,440,463,1,,,,,,
2019-01-09 12:00:00,2,574,552,1,,,,,,
2019-01-09 13:00:00,2,518,528,1,,,,,,
2019-01-09 14:00:00,2,405,567,1,,,,,,
2019-01-09 15:00:00,2,502,523,1,,,,,,
2019-01-09 16:00:00,2,625,686,1,,,,,,
2019-01-09 17:00:00,2,1809,1406,1,,,,,,
2019-01-09 18:00:00,2,2680,2095,1,,,,,,
2019-01-09 19:00:00,2,1171,1310,1,,,,,,
2019-01-10 07:00:00,2,1979,910,1,,,,,,
2019-01-10 08:00:00,2,3111,4460,1,,,,,,
2019-01-10 09:00:00,2,1158,1769,1,,,,,,
2019-01-10 10:00:00,2,518,652,1,,,,,,
2019-01-10 11:00:00,2,502,498,1,,,,,,
2019-01-10 12:00:00,2,611,607,1,,,,,,
2019-01-10 13:00:00,2,550,516,1,,,,,,
2019-01-10 14:00:00,2,477,543,1,,,,,,
2019-01-10 15:00:00,2,476,563,1,,,,,,
2019-01-10 16:00:00,2,675,624,1,,,,,,
2019-01-10 17:00:00,2,1778,1433,1,,,,,,
2019-01-10 18:00:00,2,2522,1870,1,,,,,,
2019-01-10 19:00:00,2,1081,1259,1,,,,,,
2019-01-11 07:00:00,2,1972,870,1,,,,,,
2019-01-11 08:00:00,2,2979,4426,1,,,,,,
2019-01-11 09:00:00,2,1226,1723,1,,,,,,
2019-01-11 10:00:00,2,471,589,1,,,,,,
2019-01-11 11:00:00,2,511,527,1,,,,,,
2019-01-11 12:00:00,2,707,541,1,,,,,,
2019-01-11 13:00:00,2,611,558,1,,,,,,
2019-01-11 14:00:00,2,561,599,1,,,,,,
2019-01-11 15:00:00,2,859,682,1,,,,,,
2019-01-11 16:00:00,2,918,818,1,,,,,,
2019-01-11 17:00:00,2,2071,1432,1,,,,,,
2019-01-11 18:00:00,2,3270,2058,1,,,,,,
2019-01-11 19:00:00,2,1542,1407,1,,,,,,
2019-01-14 07:00:00,2,2178,1060,1,,,,,,
2019-01-14 08:00:00,2,3145,4821,1,,,,,,
2019-01-14 09:00:00,2,1185,1705,1,,,,,,
2019-01-14 10:00:00,2,545,680,1,,,,,,
2019-01-14 11:00:00,2,516,564,1,,,,,,
2019-01-14 12:00:00,2,683,600,1,,,,,,
2019-01-14 13:00:00,2,617,588,1,,,,,,
2019-01-14 14:00:00,2,597,620,1,,,,,,
2019-01-14 15:00:00,2,578,653,1,,,,,,
2019-01-14 16:00:00,2,673,812,1,,,,,,
2019-01-14 17:00:00,2,1803,1458,1,,,,,,
2019-01-14 18:00:00,2,2520,2060,1,,,,,,
2019-01-14 19:00:00,2,1021,1309,1,,,,,,
2019-01-15 07:00:00,2,1997,796,1,,,,,,
2019-01-15 08:00:00,2,3107,4400,1,,,,,,
2019-01-15 09:00:00,2,1227,1827,1,,,,,,
2019-01-15 10:00:00,2,460,641,1,,,,,,
2019-01-15 11:00:00,2,394,485,1,,,,,,
2019-01-15 12:00:00,2,582,546,1,,,,,,
2019-01-15 13:00:00,2,575,531,1,,,,,,
2019-01-15 14:00:00,2,470,495,1,,,,,,
2019-01-15 15:00:00,2,454,489,1,,,,,,
2019-01-15 16:00:00,2,658,686,1,,,,,,
2019-01-15 17:00:00,2,1712,1408,1,,,,,,
2019-01-15 18:00:00,2,2429,1999,1,,,,,,
2019-01-15 19:00:00,2,1133,1275,1,,,,,,
2019-01-16 07:00:00,2,2044,948,1,,,,,,
2019-01-16 08:00:00,2,3144,4381,1,,,,,,
2019-01-16 09:00:00,2,1260,1657,1,,,,,,
2019-01-16 10:00:00,2,549,616,1,,,,,,
2019-01-16 11:00:00,2,551,487,1,,,,,,
2019-01-16 12:00:00,2,637,601,1,,,,,,
2019-01-16 13:00:00,2,621,562,1,,,,,,
2019-01-16 14:00:00,2,495,561,1,,,,,,
2019-01-16 15:00:00,2,555,548,1,,,,,,
2019-01-16 16:00:00,2,717,700,1,,,,,,
2019-01-16 17:00:00,2,1866,1341,1,,,,,,
2019-01-16 18:00:00,2,2553,2085,1,,,,,,
2019-01-16 19:00:00,2,1063,1337,1,,,,,,
2019-01-17 07:00:00,2,2039,891,1,,,,,,
2019-01-17 08:00:00,2,3073,4461,1,,,,,,
2019-01-17 09:00:00,2,1235,1604,1,,,,,,
2019-01-17 10:00:00,2,533,649,1,,,,,,
2019-01-17 11:00:00,2,482,585,1,,,,,,
2019-01-17 12:00:00,2,661,603,1,,,,,,
2019-01-17 13:00:00,2,603,600,1,,,,,,
2019-01-17 14:00:00,2,625,545,1,,,,,,
2019-01-17 15:00:00,2,641,564,1,,,,,,
2019-01-17 16:00:00,2,648,712,1,,,,,,
2019-01-17 17:00:00,2,1750,1407,1,,,,,,
2019-01-17 18:00:00,2,2605,2007,1,,,,,,
2019-01-17 19:00:00,2,1087,1312,1,,,,,,
2019-01-18 07:00:00,2,2020,929,1,,,,,,
2019-01-18 08:00:00,2,2982,4395,1,,,,,,
2019-01-18 09:00:00,2,1201,1604,1,,,,,,
2019-01-18 10:00:00,2,634,626,1,,,,,,
2019-01-18 11:00:00,2,567,540,1,,,,,,
2019-01-18 12:00:00,2,789,470,1,,,,,,
2019-01-18 13:00:00,2,642,555,1,,,,,,
2019-01-18 14:00:00,2,667,636,1,,,,,,
2019-01-18 15:00:00,2,721,745,1,,,,,,
2019-01-18 16:00:00,2,870,933,1,,,,,,
2019-01-18 17:00:00,2,2053,1555,1,,,,,,
2019-01-18 18:00:00,2,3212,2009,1,,,,,,
2019-01-18 19:00:00,2,1468,1466,1,,,,,,
2019-01-21 07:00:00,2,2225,1211,1,,,,,,
2019-01-21 08:00:00,2,3178,4860,1,,,,,,
2019-01-21 09:00:00,2,1211,1854,1,,,,,,
2019-01-21 10:00:00,2,982,671,1,,,,,,
2019-01-21 11:00:00,2,734,536,1,,,,,,
2019-01-21 12:00:00,2,753,633,1,,,,,,
2019-01-21 13:00:00,2,659,608,1,,,,,,
2019-01-21 14:00:00,2,612,623,1,,,,,,
2019-01-21 15:00:00,2,556,587,1,,,,,,
2019-01-21 16:00:00,2,683,794,1,,,,,,
2019-01-21 17:00:00,2,1796,1532,1,,,,,,
2019-01-21 18:00:00,2,2474,2034,1,,,,,,
2019-01-21 19:00:00,2,1086,1272,1,,,,,,
2019-01-22 07:00:00,2,2156,896,1,,,,,,
2019-01-22 08:00:00,2,3105,4393,1,,,,,,
2019-01-22 09:00:00,2,1258,1672,1,,,,,,
2019-01-22 10:00:00,2,644,630,1,,,,,,
2019-01-22 11:00:00,2,543,535,1,,,,,,
2019-01-22 12:00:00,2,648,673,1,,,,,,
2019-01-22 13:00:00,2,712,618,1,,,,,,
2019-01-22 14:00:00,2,596,594,1,,,,,,
2019-01-22 15:00:00,2,586,612,1,,,,,,
2019-01-22 16:00:00,2,724,762,1,,,,,,
2019-01-22 17:00:00,2,1804,1418,1,,,,,,
2019-01-22 18:00:00,2,2517,1973,1,,,,,,
2019-01-22 19:00:00,2,1087,1222,1,,,,,,
2019-01-23 07:00:00,2,2078,939,1,,,,,,
2019-01-23 08:00:00,2,3054,4417,1,,,,,,
2019-01-23 09:00:00,2,1302,1665,1,,,,,,
2019-01-23 10:00:00,2,774,623,1,,,,,,
2019-01-23 11:00:00,2,610,557,1,,,,,,
2019-01-23 12:00:00,2,710,589,1,,,,,,
2019-01-23 13:00:00,2,770,559,1,,,,,,
2019-01-23 14:00:00,2,602,561,1,,,,,,
2019-01-23 15:00:00,2,577,617,1,,,,,,
2019-01-23 16:00:00,2,722,777,1,,,,,,
2019-01-23 17:00:00,2,1920,1355,1,,,,,,
2019-01-23 18:00:00,2,2565,1988,1,,,,,,
2019-01-23 19:00:00,2,1159,1248,1,,,,,,
2019-01-24 07:00:00,2,2108,907,1,,,,,,
2019-01-24 08:00:00,2,2995,4399,1,,,,,,
2019-01-24 09:00:00,2,1394,1657,1,,,,,,
2019-01-24 10:00:00,2,705,636,1,,,,,,
2019-01-24 11:00:00,2,652,576,1,,,,,,
2019-01-24 12:00:00,2,787,595,1,,,,,,
2019-01-24 13:00:00,2,741,619,1,,,,,,
2019-01-24 14:00:00,2,551,610,1,,,,,,
2019-01-24 15:00:00,2,623,638,1,,,,,,
2019-01-24 16:00:00,2,680,766,1,,,,,,
2019-01-24 17:00:00,2,1850,1401,1,,,,,,
2019-01-24 18:00:00,2,2338,1911,1,,,,,,
2019-01-24 19:00:00,2,1044,1300,1,,,,,,
2019-01-25 07:00:00,2,2076,965,1,,,,,,
2019-01-25 08:00:00,2,3070,4030,1,,,,,,
2019-01-25 09:00:00,2,1295,1690,1,,,,,,
2019-01-25 10:00:00,2,726,652,1,,,,,,
2019-01-25 11:00:00,2,747,536,1,,,,,,
2019-01-25 12:00:00,2,728,625,1,,,,,,
2019-01-25 13:00:00,2,743,647,1,,,,,,
2019-01-25 14:00:00,2,620,607,1,,,,,,
2019-01-25 15:00:00,2,667,723,1,,,,,,
2019-01-25 16:00:00,2,786,805,1,,,,,,
2019-01-25 17:00:00,2,1988,1380,1,,,,,,
2019-01-25 18:00:00,2,2914,1918,1,,,,,,
2019-01-25 19:00:00,2,1228,1215,1,,,,,,
2019-01-28 07:00:00,2,2065,1140,1,,,,,,
2019-01-28 08:00:00,2,2983,4054,1,,,,,,
2019-01-28 09:00:00,2,1324,1601,1,,,,,,
2019-01-28 10:00:00,2,971,621,1,,,,,,
2019-01-28 11:00:00,2,795,615,1,,,,,,
2019-01-28 12:00:00,2,803,595,1,,,,,,
2019-01-28 13:00:00,2,742,565,1,,,,,,
2019-01-28 14:00:00,2,692,596,1,,,,,,
2019-01-28 15:00:00,2,607,632,1,,,,,,
2019-01-28 16:00:00,2,835,738,1,,,,,,
2019-01-28 17:00:00,2,1668,1324,1,,,,,,
2019-01-28 18:00:00,2,2254,1875,1,,,,,,
2019-01-28 19:00:00,2,928,1088,1,,,,,,
2019-01-01 07:00:00,3,432,145,1,,,,,,
2019-01-01 08:00:00,3,601,212,1,,,,,,
2019-01-01 09:00:00,3,656,312,1,,,,,,
2019-01-01 10:00:00,3,807,313,1,,,,,,
2019-01-01 11:00:00,3,858,482,1,,,,,,
2019-01-01 12:00:00,3,872,536,1,,,,,,
2019-01-01 13:00:00,3,952,654,1,,,,,,
2019-01-01 14:00:00,3,938,810,1,,,,,,
2019-01-01 15:00:00,3,840,1047,1,,,,,,
2019-01-01 16:00:00,3,726,1336,1,,,,,,
2019-01-01 17:00:00,3,701,1470,1,,,,,,
2019-01-01 18:00:00,3,631,1442,1,,,,,,
2019-01-01 19:00:00,3,448,1255,1,,,,,,
2019-01-02 07:00:00,3,2369,639,1,,,,,,
2019-01-02 08:00:00,3,3156,1468,1,,,,,,
2019-01-02 09:00:00,3,1058,710,1,,,,,,
2019-01-02 10:00:00,3,395,367,1,,,,,,
2019-01-02 11:00:00,3,373,403,1,,,,,,
2019-01-02 12:00:00,3,474,443,1,,,,,,
2019-01-02 13:00:00,3,469,402,1,,,,,,
2019-01-02 14:00:00,3,330,454,1,,,,,,
2019-01-02 15:00:00,3,377,557,1,,,,,,
2019-01-02 16:00:00,3,642,747,1,,,,,,
2019-01-02 17:00:00,3,771,1458,1,,,,,,
2019-01-02 18:00:00,3,946,2261,1,,,,,,
2019-01-02 19:00:00,3,663,1133,1,,,,,,
2019-01-03 07:00:00,3,2189,534,1,,,,,,
2019-01-03 08:00:00,3,3189,1373,1,,,,,,
2019-01-03 09:00:00,3,1096,717,1,,,,,,
2019-01-03 10:00:00,3,403,351,1,,,,,,
2019-01-03 11:00:00,3,361,322,1,,,,,,
2019-01-03 12:00:00,3,357,421,1,,,,,,
2019-01-03 13:00:00,3,434,381,1,,,,,,
2019-01-03 14:00:00,3,284,397,1,,,,,,
2019-01-03 15:00:00,3,368,541,1,,,,,,
2019-01-03 16:00:00,3,676,624,1,,,,,,
2019-01-03 17:00:00,3,798,1403,1,,,,,,
2019-01-03 18:00:00,3,918,2096,1,,,,,,
2019-01-03 19:00:00,3,617,1087,1,,,,,,
2019-01-04 07:00:00,3,2120,539,1,,,,,,
2019-01-04 08:00:00,3,3207,1271,1,,,,,,
2019-01-04 09:00:00,3,1113,728,1,,,,,,
2019-01-04 10:00:00,3,382,335,1,,,,,,
2019-01-04 11:00:00,3,330,347,1,,,,,,
2019-01-04 12:00:00,3,374,382,1,,,,,,
2019-01-04 13:00:00,3,353,362,1,,,,,,
2019-01-04 14:00:00,3,323,426,1,,,,,,
2019-01-04 15:00:00,3,961,587,1,,,,,,
2019-01-04 16:00:00,3,654,692,1,,,,,,
2019-01-04 17:00:00,3,898,1512,1,,,,,,
2019-01-04 18:00:00,3,1161,2063,1,,,,,,
2019-01-04 19:00:00,3,904,1279,1,,,,,,
2019-01-07 07:00:00,3,2348,562,1,,,,,,
2019-01-07 08:00:00,3,3202,1546,1,,,,,,
2019-01-07 09:00:00,3,1069,708,1,,,,,,
2019-01-07 10:00:00,3,391,356,1,,,,,,
2019-01-07 11:00:00,3,328,335,1,,,,,,
2019-01-07 12:00:00,3,389,419,1,,,,,,
2019-01-07 13:00:00,3,357,339,1,,,,,,
2019-01-07 14:00:00,3,310,415,1,,,,,,
2019-01-07 15:00:00,3,324,464,1,,,,,,
2019-01-07 16:00:00,3,631,635,1,,,,,,
2019-01-07 17:00:00,3,699,1463,1,,,,,,
2019-01-07 18:00:00,3,914,2069,1,,,,,,
2019-01-07 19:00:00,3,658,1085,1,,,,,,
2019-01-08 07:00:00,3,2269,576,1,,,,,,
2019-01-08 08:00:00,3,3134,1347,1,,,,,,
2019-01-08 09:00:00,3,1081,744,1,,,,,,
2019-01-08 10:00:00,3,417,343,1,,,,,,
2019-01-08 11:00:00,3,318,388,1,,,,,,
2019-01-08 12:00:00,3,430,482,1,,,,,,
2019-01-08 13:00:00,3,394,386,1,,,,,,
2019-01-08 14:00:00,3,380,433,1,,,,,,
2019-01-08 15:00:00,3,377,510,1,,,,,,
2019-01-08 16:00:00,3,667,660,1,,,,,,
2019-01-08 17:00:00,3,743,1444,1,,,,,,
2019-01-08 18:00:00,3,889,2041,1,,,,,,
2019-01-08 19:00:00,3,648,1091,1,,,,,,
2019-01-09 07:00:00,3,2172,529,1,,,,,,
2019-01-09 08:00:00,3,3232,1323,1,,,,,,
2019-01-09 09:00:00,3,1072,743,1,,,,,,
2019-01-09 10:00:00,3,395,362,1,,,,,,
2019-01-09 11:00:00,3,307,368,1,,,,,,
2019-01-09 12:00:00,3,369,407,1,,,,,,
2019-01-09 13:00:00,3,375,339,1,,,,,,
2019-01-09 14:00:00,3,309,342,1,,,,,,
2019-01-09 15:00:00,3,332,501,1,,,,,,
2019-01-09 16:00:00,3,587,690,1,,,,,,
2019-01-09 17:00:00,3,754,1473,1,,,,,,
2019-01-09 18:00:00,3,959,2177,1,,,,,,
2019-01-09 19:00:00,3,662,1105,1,,,,,,
2019-01-10 07:00:00,3,2132,578,1,,,,,,
2019-01-10 08:00:00,3,3207,1303,1,,,,,,
2019-01-10 09:00:00,3,1107,664,1,,,,,,
2019-01-10 10:00:00,3,392,347,1,,,,,,
2019-01-10 11:00:00,3,336,337,1,,,,,,
2019-01-10 12:00:00,3,422,433,1,,,,,,
2019-01-10 13:00:00,3,403,372,1,,,,,,
2019-01-10 14:00:00,3,342,408,1,,,,,,
2019-01-10 15:00:00,3,332,526,1,,,,,,
2019-01-10 16:00:00,3,636,656,1,,,,,,
2019-01-10 17:00:00,3,708,1423,1,,,,,,
2019-01-10 18:00:00,3,854,2118,1,,,,,,
2019-01-10 19:00:00,3,641,1099,1,,,,,,
2019-01-11 07:00:00,3,2094,538,1,,,,,,
2019-01-11 08:00:00,3,3168,1330,1,,,,,,
2019-01-11 09:00:00,3,1063,679,1,,,,,,
2019-01-11 10:00:00,3,371,348,1,,,,,,
2019-01-11 11:00:00,3,314,357,1,,,,,,
2019-01-11 12:00:00,3,412,413,1,,,,,,
2019-01-11 13:00:00,3,407,432,1,,,,,,
2019-01-11 14:00:00,3,355,390,1,,,,,,
2019-01-11 15:00:00,3,719,621,1,,,,,,
2019-01-11 16:00:00,3,730,660,1,,,,,,
2019-01-11 17:00:00,3,873,1468,1,,,,,,
2019-01-11 18:00:00,3,1325,2093,1,,,,,,
2019-01-11 19:00:00,3,857,1249,1,,,,,,
2019-01-14 07:00:00,3,2377,640,1,,,,,,
2019-01-14 08:00:00,3,3231,1471,1,,,,,,
2019-01-14 09:00:00,3,1107,762,1,,,,,,
2019-01-14 10:00:00,3,412,365,1,,,,,,
2019-01-14 11:00:00,3,339,364,1,,,,,,
2019-01-14 12:00:00,3,503,467,1,,,,,,
2019-01-14 13:00:00,3,455,369,1,,,,,,
2019-01-14 14:00:00,3,384,433,1,,,,,,
2019-01-14 15:00:00,3,339,515,1,,,,,,
2019-01-14 16:00:00,3,693,694,1,,,,,,
2019-01-14 17:00:00,3,746,1478,1,,,,,,
2019-01-14 18:00:00,3,883,2043,1,,,,,,
2019-01-14 19:00:00,3,596,1152,1,,,,,,
2019-01-15 07:00:00,3,2146,543,1,,,,,,
2019-01-15 08:00:00,3,3245,1285,1,,,,,,
2019-01-15 09:00:00,3,1116,696,1,,,,,,
2019-01-15 10:00:00,3,380,369,1,,,,,,
2019-01-15 11:00:00,3,315,337,1,,,,,,
2019-01-15 12:00:00,3,396,371,1,,,,,,
2019-01-15 13:00:00,3,389,337,1,,,,,,
2019-01-15 14:00:00,3,322,383,1,,,,,,
2019-01-15 15:00:00,3,353,541,1,,,,,,
2019-01-15 16:00:00,3,645,613,1,,,,,,
2019-01-15 17:00:00,3,749,1462,1,,,,,,
2019-01-15 18:00:00,3,913,2017,1,,,,,,
2019-01-15 19:00:00,3,691,1098,1,,,,,,
2019-01-16 07:00:00,3,2145,514,1,,,,,,
2019-01-16 08:00:00,3,3112,1344,1,,,,,,
2019-01-16 09:00:00,3,1106,685,1,,,,,,
2019-01-16 10:00:00,3,455,355,1,,,,,,
2019-01-16 11:00:00,3,454,416,1,,,,,,
2019-01-16 12:00:00,3,523,420,1,,,,,,
2019-01-16 13:00:00,3,459,389,1,,,,,,
2019-01-16 14:00:00,3,378,409,1,,,,,,
2019-01-16 15:00:00,3,528,553,1,,,,,,
2019-01-16 16:00:00,3,503,689,1,,,,,,
2019-01-16 17:00:00,3,712,1439,1,,,,,,
2019-01-16 18:00:00,3,944,2008,1,,,,,,
2019-01-16 19:00:00,3,620,1129,1,,,,,,
2019-01-17 07:00:00,3,2145,503,1,,,,,,
2019-01-17 08:00:00,3,3055,1353,1,,,,,,
2019-01-17 09:00:00,3,1095,714,1,,,,,,
2019-01-17 10:00:00,3,470,374,1,,,,,,
2019-01-17 11:00:00,3,415,355,1,,,,,,
2019-01-17 12:00:00,3,460,497,1,,,,,,
2019-01-17 13:00:00,3,582,390,1,,,,,,
2019-01-17 14:00:00,3,461,427,1,,,,,,
2019-01-17 15:00:00,3,461,558,1,,,,,,
2019-01-17 16:00:00,3,541,615,1,,,,,,
2019-01-17 17:00:00,3,744,1368,1,,,,,,
2019-01-17 18:00:00,3,979,2043,1,,,,,,
2019-01-17 19:00:00,3,673,1046,1,,,,,,
2019-01-18 07:00:00,3,2155,496,1,,,,,,
2019-01-18 08:00:00,3,3077,1344,1,,,,,,
2019-01-18 09:00:00,3,1126,697,1,,,,,,
2019-01-18 10:00:00,3,548,336,1,,,,,,
2019-01-18 11:00:00,3,471,356,1,,,,,,
2019-01-18 12:00:00,3,532,531,1,,,,,,
2019-01-18 13:00:00,3,508,502,1,,,,,,
2019-01-18 14:00:00,3,531,507,1,,,,,,
2019-01-18 15:00:00,3,562,583,1,,,,,,
2019-01-18 16:00:00,3,637,746,1,,,,,,
2019-01-18 17:00:00,3,914,1507,1,,,,,,
2019-01-18 18:00:00,3,1285,2107,1,,,,,,
2019-01-18 19:00:00,3,877,1271,1,,,,,,
2019-01-21 07:00:00,3,2394,406,1,,,,,,
2019-01-21 08:00:00,3,3280,1501,1,,,,,,
2019-01-21 09:00:00,3,1085,722,1,,,,,,
2019-01-21 10:00:00,3,515,394,1,,,,,,
2019-01-21 11:00:00,3,431,380,1,,,,,,
2019-01-21 12:00:00,3,445,427,1,,,,,,
2019-01-21 13:00:00,3,510,402,1,,,,,,
2019-01-21 14:00:00,3,371,414,1,,,,,,
2019-01-21 15:00:00,3,411,552,1,,,,,,
2019-01-21 16:00:00,3,466,715,1,,,,,,
2019-01-21 17:00:00,3,757,1479,1,,,,,,
2019-01-21 18:00:00,3,859,2083,1,,,,,,
2019-01-21 19:00:00,3,648,1164,1,,,,,,
2019-01-22 07:00:00,3,2268,389,1,,,,,,
2019-01-22 08:00:00,3,3023,1364,1,,,,,,
2019-01-22 09:00:00,3,1107,659,1,,,,,,
2019-01-22 10:00:00,3,523,370,1,,,,,,
2019-01-22 11:00:00,3,421,352,1,,,,,,
2019-01-22 12:00:00,3,466,394,1,,,,,,
2019-01-22 13:00:00,3,490,342,1,,,,,,
2019-01-22 14:00:00,3,408,441,1,,,,,,
2019-01-22 15:00:00,3,435,555,1,,,,,,
2019-01-22 16:00:00,3,568,662,1,,,,,,
2019-01-22 17:00:00,3,763,1371,1,,,,,,
2019-01-22 18:00:00,3,913,1987,1,,,,,,
2019-01-22 19:00:00,3,614,1131,1,,,,,,
2019-01-23 07:00:00,3,2199,627,1,,,,,,
2019-01-23 08:00:00,3,3029,1536,1,,,,,,
2019-01-23 09:00:00,3,1147,643,1,,,,,,
2019-01-23 10:00:00,3,846,393,1,,,,,,
2019-01-23 11:00:00,3,670,367,1,,,,,,
2019-01-23 12:00:00,3,557,445,1,,,,,,
2019-01-23 13:00:00,3,507,409,1,,,,,,
2019-01-23 14:00:00,3,414,448,1,,,,,,
2019-01-23 15:00:00,3,421,554,1,,,,,,
2019-01-23 16:00:00,3,442,682,1,,,,,,
2019-01-23 17:00:00,3,754,1406,1,,,,,,
2019-01-23 18:00:00,3,1014,2030,1,,,,,,
2019-01-23 19:00:00,3,677,1119,1,,,,,,
2019-01-24 07:00:00,3,2156,379,1,,,,,,
2019-01-24 08:00:00,3,3034,1301,1,,,,,,
2019-01-24 09:00:00,3,1112,706,1,,,,,,
2019-01-24 10:00:00,3,516,363,1,,,,,,
2019-01-24 11:00:00,3,459,352,1,,,,,,
2019-01-24 12:00:00,3,475,457,1,,,,,,
2019-01-24 13:00:00,3,491,427,1,,,,,,
2019-01-24 14:00:00,3,450,476,1,,,,,,
2019-01-24 15:00:00,3,399,605,1,,,,,,
2019-01-24 16:00:00,3,541,772,1,,,,,,
2019-01-24 17:00:00,3,741,1459,1,,,,,,
2019-01-24 18:00:00,3,870,2017,1,,,,,,
